state;city;postal_code;open_p50;open_p95;close_p50;close_p95
QC;Saint-Laurent;H4L 1Z8;554400.0;554400.0;50400.0;50400.0
ON;Toronto;M5J 0B6;277200.0;367919.99999999994;327600.0;439380.0
ON;Toronto;M6J 1Y7;194400.0;243000.0;410400.0;439560.0
AB;Calgary;T2G 2G3;187200.0;258480.0;417600.0;446760.0
ON;Toronto;M8X 1B3;219600.0;347760.0;385200.0;476639.99999999994
ON;Toronto;M1K 1M2;192600.0;194220.0;412200.0;413820.0
NC;Charlotte;28127;298800.0;298800.0;306000.0;306000.0
NV;Paradise;95969;324000.0;324000.0;280800.0;280800.0
ON;Richmond Hill;L4B 1A6;243000.0;672479.9999999999;361800.0;421020.0
ON;Toronto;M6R 2K5;228600.0;228600.0;376200.0;376200.0
QC;Terrebonne;J6X 3A3;234000.0;234000.0;370800.0;370800.0
ON;Ajax;L1S 6W8;147600.0;160560.0;457200.0;470160.0
OH;Grand River;44045;235800.0;276300.0;369000.0;409500.0
AB;Calgary;T3J 0R3;604800.0;604800.0;0.0;0.0
ON;Toronto;M2N 6L4;176400.0;176400.0;428400.0;428400.0
QC;Montréal;H9S 2A7;288000.0;288000.0;316800.0;316800.0
ON;Toronto;M6E 4V9;241200.0;270360.0;363600.0;392760.0
AB;Calgary;T3J 3C7;477900.0;647190.0;126900.0;296190.0
ON;Toronto;M4E 0B8;295200.0;295200.0;309600.0;309600.0
QC;Montréal;H3C 1W7;264600.0;392579.99999999994;340200.0;464940.0
QC;Montréal;H3B 2S7;162000.0;291600.0;442800.0;551340.0
ON;Mississauga;L4W 4Y9;144000.0;144000.0;460800.0;460800.0
ON;Brampton;L6T 4K9;414000.0;469080.0;190800.0;245880.0
QC;Boucherville;J4B 5K6;244800.0;499679.99999999994;360000.0;370440.0
ON;Scarborough;M1W 2T4;241200.0;369900.0;363600.0;418859.99999999994
ON;Vaughan;L4J 8W1;277200.0;606599.9999999999;327600.0;334800.0
ON;Toronto;M3J 3H9;264600.0;363419.99999999994;340200.0;351540.0
AB;Calgary;T2E 8S7;252000.0;302220.0;352800.0;466200.0
ON;Toronto;M5G 1Y8;234900.0;264870.0;369900.0;399870.0
ON;Toronto;M6K 1G2;226800.0;439019.99999999994;378000.0;499500.0
ON;Richmond Hill;L4B 2N3;216000.0;216000.0;388800.0;388800.0
AB;Calgary;T3H 0N5;277200.0;522900.0;327600.0;448200.0
ON;Toronto;M3H 2R9;148500.0;218970.0;456300.0;526770.0
AB;Calgary;T2H 0J4;284400.0;284400.0;320400.0;320400.0
AB;Calgary;T3K 5P3;207000.0;263700.0;397800.0;454500.0
ON;Toronto;M5V 3V7;1058400.0;1058400.0;-453600.0;-453600.0
ON;Etobicoke;M9B 6L5;403200.0;482364.0;201600.0;337679.99999999994
QC;Montréal;H4C;226800.0;294840.0;378000.0;491400.0
ON;Toronto;M4L 1G2;273600.0;510479.99999999994;331200.0;391680.0
ON;Pickering;L1V 6K3;253800.0;305279.99999999994;351000.0;398700.0
ON;Toronto;M9W 5G1;604800.0;604800.0;0.0;0.0
ON;Toronto;M4G 4H9;255600.0;376199.99999999994;349200.0;464759.99999999994
ON;Toronto;M8Z 1P7;286200.0;608580.0;318600.0;349380.0
ON;Brampton;L6X 2J9;277200.0;277200.0;327600.0;327600.0
ON;Toronto;M6K 3J1;220500.0;265050.0;384300.0;428850.0
AB;Calgary;T2H 0A5;214200.0;214200.0;390600.0;390600.0
ON;Toronto;M4P 2H9;234000.0;281160.0;370800.0;462239.99999999994
ON;Toronto;M1T 3K8;332100.0;714869.9999999999;272700.0;347940.0
ON;Vaughan;L4K 4H2;352800.0;352800.0;252000.0;252000.0
AB;Calgary;T3C 3B2;453600.0;453600.0;151200.0;151200.0
ON;Brampton;L6Y 3A9;208800.0;208800.0;396000.0;396000.0
ON;Etobicoke;M9W 1B3;0.0;0.0;604800.0;604800.0
ON;Toronto;M5C 2C5;183600.0;275400.0;421200.0;505800.0
ON;Toronto;M4C 1H8;183600.0;485010.0;421200.0;484875.0
ON;Scarborough;M1L 4T7;262800.0;337679.99999999994;342000.0;373499.99999999994
ON;Toronto;M3B 1Y4;496800.0;743040.0;108000.0;354240.0
SC;Fort mill;29707;612000.0;612000.0;-7200.0;-7200.0
ON;Vaughan;L4J 8L7;774000.0;774000.0;-169200.0;-169200.0
ON;Richmond Hill;L4E 1A2;279000.0;296820.0;325800.0;343620.0
QC;Terrebonne;J6X 0G4;258300.0;289890.0;346500.0;378090.0
AB;Calgary;T2Z 4R5;346500.0;425070.0;258300.0;336870.0
QC;Montréal;H2L 2H8;277200.0;510479.99999999994;327600.0;528480.0
ON;Mississauga;L4T 1A1;304200.0;304200.0;300600.0;300600.0
ON;Toronto;M6K 3B9;256500.0;320490.0;348300.0;412290.0
QC;Montréal;H1W 1T1;327600.0;350280.0;277200.0;338759.99999999994
ON;Toronto;M3C 0H9;406800.0;406800.0;198000.0;198000.0
AB;Calgary;T3R 0J1;248400.0;268920.0;356400.0;379980.0
ON;Etobicoke;M9A;273600.0;273600.0;331200.0;331200.0
QC;Montréal;H3N 1B3;162000.0;162000.0;442800.0;442800.0
QC;Montréal;H2J 2H9;174600.0;174600.0;430200.0;430200.0
QC;Montréal;H2T 2W7;169200.0;169200.0;435600.0;435600.0
QC;Westmount;H3Z 2N1;197100.0;227070.0;407700.0;437670.0
ON;Toronto;M5T 2J9;248400.0;311040.0;356400.0;450720.0
ON;Mississauga;L4V 1K1;153000.0;153000.0;451800.0;451800.0
ON;Toronto;M1B 5S3;604800.0;604800.0;0.0;0.0
AB;Calgary;T2J 6W5;162000.0;200880.0;442800.0;459000.0
ON;Ajax;L1S 2E9;165600.0;204480.0;439200.0;439200.0
ON;Newmarket;L3Y 6M8;209700.0;225090.0;395100.0;410490.0
ON;Toronto;M6K 1L5;147600.0;571679.9999999999;457200.0;548640.0
ON;Richmond Hill;L3T 7Y3;482400.0;482400.0;122400.0;122400.0
ON;Brampton;L6S 0C1;226800.0;264960.0;378000.0;403920.0
ON;Toronto;M6N 4X9;259200.0;315000.0;345600.0;365760.0
ON;Toronto;M4K 1M9;496800.0;594000.0;108000.0;205200.0
QC;Montréal;H3B 4G7;266400.0;298800.0;338400.0;370800.0
AB;Calgary;T3J 5H7;390600.0;390600.0;214200.0;214200.0
ON;Toronto;M5S 2W7;214200.0;308880.0;390600.0;426960.0
QC;Montréal;H4A 1Z5;378000.0;378000.0;226800.0;226800.0
QC;Laval;H7V 3X4;104400.0;104400.0;500400.0;500400.0
QC;Laval;H7S 1Z3;298800.0;298800.0;306000.0;306000.0
ON;Richmond Hill;L4B 0B2;289800.0;324000.0;315000.0;438839.9999999999
AB;Calgary;T2E 2V8;378000.0;378000.0;226800.0;482759.99999999994
ON;Scarborough;M1S 5C8;99000.0;99000.0;505800.0;505800.0
ON;Etobicoke;M9B 3Y8;257400.0;282060.0;347400.0;405360.0
OH;Cleveland;44178;219600.0;628200.0;385200.0;529200.0
ON;Halton Hills;L0P;266400.0;269640.0;338400.0;364320.0
QC;Montréal;H2L 2H7;239400.0;786509.9999999998;365400.0;396900.0
AZ;Chandler;85298;198000.0;201240.0;406800.0;410040.0
AB;Calgary;T1Y 5V7;187200.0;187200.0;417600.0;417600.0
ON;Mississauga;L5T 2N8;216000.0;216000.0;388800.0;388800.0
OH;Oberlin;44074;268200.0;313110.0;336600.0;373860.0
QC;Dorval;H9P 1C3;234000.0;234000.0;370800.0;370800.0
ON;Toronto;M6J 2Y9;204300.0;309600.0;400500.0;521100.0
ON;Woodbridge;L4H 3C4;180000.0;180000.0;424800.0;424800.0
ON;Toronto;M3J 3C6;160200.0;184500.0;444600.0;468900.0
AB;Calgary;T2J 1G7;505800.0;654840.0;99000.0;248040.0
ON;Toronto;M6B 3R6;208800.0;208800.0;396000.0;396000.0
ON;Woodbridge;L4K 5Y5;298800.0;298800.0;306000.0;306000.0
AB;Calgary;T2G 0T3;192600.0;306765.0;412200.0;446805.0
ON;Toronto;M5J 2V7;403200.0;853019.9999999998;201600.0;333179.99999999994
AB;Calgary;T2N 3Z2;216000.0;216000.0;388800.0;388800.0
ON;East York;M4G 1E1;403200.0;403200.0;201600.0;201600.0
QC;Montréal;H1V 1X6;494100.0;556470.0;110700.0;173070.0
ON;Etobicoke;M9A 1B2;198000.0;369719.99999999994;406800.0;453780.0
ON;Toronto;M5R 1A2;201600.0;234000.0;403200.0;549000.0
ON;Toronto;M5S 1X4;207000.0;260820.0;397800.0;445140.0
AB;Calgary;T2P 5M1;255600.0;255600.0;349200.0;349200.0
ON;Toronto;M4Y 2E3;352800.0;579600.0;252000.0;391319.99999999994
ON;Thornhill;L4J 7M1;374400.0;374400.0;230400.0;230400.0
ON;Markham;L3R 9V9;284400.0;284400.0;320400.0;320400.0
NC;Lowesville;28164;194400.0;194400.0;410400.0;410400.0
ON;Toronto;M2N 6N5;261000.0;261000.0;343800.0;343800.0
ON;Toronto;M8Z 5Y4;234000.0;234000.0;370800.0;370800.0
QC;Montréal;H2S 1N5;72000.0;72000.0;532800.0;532800.0
ON;Toronto;M2M 1C9;239400.0;241020.0;365400.0;367020.0
ON;Markham;L6C 3E5;385200.0;391680.0;219600.0;226080.0
AB;Calgary;T2V 2X4;184500.0;380700.0;420300.0;463050.0
QC;Montreal;H3G 1T1;689400.0;689400.0;-84600.0;-84600.0
QC;Westmount;H3Z 1G9;239400.0;262080.0;365400.0;388080.0
AB;Calgary;T3B 2V1;397800.0;584100.0;207000.0;351179.99999999994
ON;Toronto;M6G 4B9;275400.0;288360.0;329400.0;342360.0
ON;Toronto;M4N 2M7;240300.0;866879.9999999998;364500.0;459090.0
QC;Montréal;H3C;205200.0;331200.0;399600.0;507959.99999999994
ON;Toronto;M1S 4K4;226800.0;226800.0;378000.0;378000.0
ON;Aurora;L4G 6S8;302400.0;302400.0;302400.0;302400.0
ON;Toronto;M5J 2H7;187200.0;329849.99999999994;417600.0;460800.0
QC;Montréal;H3T 1Y1;325800.0;604800.0;279000.0;317700.0
QC;Montréal;H2Z 1K2;397800.0;397800.0;207000.0;207000.0
AZ;Litchfield;85340;169200.0;289080.0;435600.0;442080.0
PA;Robinson Township;15136;239400.0;776880.0;365400.0;431460.0
ON;Toronto;M6P 3S7;217800.0;274500.0;387000.0;443700.0
QC;Montréal;H3G 1R1;439200.0;894419.9999999999;165600.0;288720.0
ON;North York;M2N 5Y7;221400.0;221400.0;383400.0;383400.0
ON;Toronto;M6G 2Y4;127800.0;168300.0;477000.0;517500.0
ON;Toronto;M5B 1S6;399600.0;591660.0;205200.0;388080.0
AZ;Glendale;;144000.0;144000.0;460800.0;460800.0
AB;Calgary;T2M 0J8;286200.0;634499.9999999999;318600.0;326700.0
AB;Calgary;T2E 1K2;262800.0;427679.99999999994;342000.0;399780.0
ON;Toronto;M5V 2A3;604800.0;604800.0;0.0;0.0
OH;cleveland;44115;302400.0;302400.0;302400.0;302400.0
ON;Toronto;M4Y 3B2;288000.0;565919.9999999999;316800.0;380520.0
ON;Toronto;M5C 1G9;547200.0;961920.0;57600.0;472320.0
ON;Maple;L6A 0A9;604800.0;604800.0;0.0;0.0
ON;Toronto;M5B 2H5;261000.0;648629.9999999999;343800.0;420839.99999999994
AB;Calgary;T2A;234000.0;298080.0;370800.0;472679.99999999994
WI;Madison;53590;284400.0;352440.0;320400.0;388440.0
QC;Montréal;H2L 1A8;250200.0;284220.0;354600.0;408060.0
ON;Toronto;M4N 3M5;216000.0;271080.0;388800.0;461700.0
ON;Toronto;M9B 1A9;432000.0;587520.0;172800.0;328320.0
AB;Calgary;T2K 1J5;203400.0;233280.0;401400.0;415980.0
QC;Pointe-Claire;H9R 1C4;252000.0;252000.0;352800.0;368100.0
QC;Montréal;H3H 2E8;184500.0;245250.0;420300.0;481050.0
QC;Montréal;H2G 2M8;277200.0;277200.0;327600.0;327600.0
ON;Toronto;M6H 1M7;281700.0;323010.0;323100.0;364410.0
ON;Toronto;M5R 1V2;219600.0;336240.0;385200.0;501840.0
ON;Toronto;L3R 0L7;239400.0;239400.0;365400.0;365400.0
ON;Toronto;M8Z 3N3;165600.0;165600.0;439200.0;439200.0
QC;Mont-Saint-Hilaire;J3H 6C3;264600.0;264600.0;340200.0;340200.0
ON;Toronto;M4G 4E8;266400.0;266400.0;338400.0;338400.0
AB;Calgary;T2R 0S9;467100.0;684000.0;137700.0;446940.0
ON;Toronto;M6G 1C7;191700.0;247590.0;413100.0;468990.0
ON;Etobicoke;M9W 1K5;604800.0;604800.0;0.0;0.0
OH;University Ht;44118;165600.0;165600.0;439200.0;439200.0
ON;Mississauga;L5V 2P3;283500.0;345960.0;321300.0;405179.99999999994
AB;Calgary;T2M 2Z6;209700.0;255870.0;395100.0;441270.0
QC;Saint-Laurent;H4T 1E3;504000.0;594720.0;100800.0;191520.0
ON;Toronto;M4P 1P1;604800.0;604800.0;0.0;0.0
ON;Toronto;M9W 6Z7;604800.0;604800.0;0.0;0.0
AB;Calgary;T3J;226800.0;249480.0;378000.0;427410.0
AB;Calgary;T3G 3L1;196200.0;214020.0;408600.0;426420.0
ON;Mississauga;L5N 7Y8;442800.0;442800.0;162000.0;162000.0
ON;Toronto;M6R 2N1;214200.0;607859.9999999999;390600.0;464940.0
ON;Markham;L3R 9V8;233100.0;238770.0;371700.0;377370.0
ON;Richmond Hill;L4B 0A6;291600.0;291600.0;313200.0;348840.0
ON;Toronto;M8Z 2S6;234000.0;256680.0;370800.0;393480.0
ON;Toronto;M5S 1H2;219600.0;517679.99999999994;385200.0;398160.0
ON;North York;M3N 1H8;421200.0;586440.0;183600.0;348840.0
ON;Toronto;M5V 2Y6;243000.0;853200.0;361800.0;387900.0
QC;Montréal;H2R 2N3;245700.0;262710.0;359100.0;376110.0
ON;Vaughan;L4H 3T7;283500.0;360450.0;321300.0;398250.0
NC;Weddington;28104;259200.0;384885.0;345600.0;463590.0
ON;Toronto;M4P 2L7;205200.0;239220.0;399600.0;425520.0
AB;Calgary;T2H 0J9;253800.0;768600.0;351000.0;460800.0
ON;Woodbridge;L4L 9R8;229500.0;389070.0;375300.0;461430.0
ON;Markham;L6E 1A2;270000.0;345240.0;334800.0;441719.99999999994
ON;Mississauga;L4W 2V1;266400.0;266400.0;338400.0;338400.0
SC;Rock Hill;29733;604800.0;604800.0;0.0;0.0
AB;Calgary;T2E 6T7;165600.0;165600.0;439200.0;439200.0
ON;Scarborough;M1V 5J6;223200.0;226440.0;381600.0;384840.0
QC;Montréal;H2Y 3Y5;125100.0;142110.0;479700.0;496710.0
ON;North York;M3C 0H8;385200.0;385200.0;219600.0;219600.0
QC;Dorval;H9R 1C9;646200.0;646200.0;-41400.0;-41400.0
AB;Calgary;T2C 4T8;189000.0;189000.0;415800.0;415800.0
QC;Montréal;H4A 1X6;108000.0;164699.99999999997;496800.0;513000.0
ON;Toronto;M1T 3W6;248400.0;248400.0;356400.0;356400.0
QC;Lasalle;H8N 1X1;280800.0;293760.0;324000.0;374400.0
ON;Toronto;M3C 1H8;147600.0;147600.0;457200.0;457200.0
ON;Brampton;L6W 4N7;194400.0;194400.0;410400.0;410400.0
ON;Toronto;M5V 1E9;162000.0;262440.0;442800.0;543240.0
QC;Montréal;H2X 2H6;267300.0;831600.0;337500.0;486000.0
QC;Montréal;H2K 2H3;118800.0;397439.99999999994;486000.0;505440.0
ON;Toronto;M1S 1T5;183600.0;193320.0;421200.0;430920.0
ON;East York;M4K 3T5;257400.0;320580.0;347400.0;410580.0
AB;Calgary;T0L 0X0;179100.0;222030.0;425700.0;468630.0
ON;Toronto;M4K 3S7;261900.0;474840.0;342900.0;433800.0
ON;Vaughan;L4L 8N6;277200.0;315180.0;327600.0;429839.99999999994
ON;Mississauga;L4W 5B3;212400.0;231300.0;392400.0;420479.99999999994
QC;Montréal;H2S 2R8;216000.0;216000.0;388800.0;388800.0
ON;Thornhill;L3T 0A2;334800.0;555840.0;270000.0;317880.0
AB;Calgary;T2Z 3T8;219600.0;699839.9999999998;385200.0;470339.99999999994
ON;Toronto;M5V 1L8;352800.0;579600.0;252000.0;431819.99999999994
AB;Calgary;T2P 2Z2;216000.0;264600.0;388800.0;398520.0
NV;Henderson;89013;275400.0;319140.0;329400.0;373140.0
AB;Calgary;T2P 2A6;187200.0;187200.0;417600.0;417600.0
ON;East York;M4G 3V3;207000.0;546479.9999999999;397800.0;481770.0
ON;Toronto;M8Z 1N1;224100.0;233010.0;380700.0;389610.0
AB;Calgary;T2J 6S1;315000.0;371700.0;289800.0;346500.0
ON;Pickering;L1V 1V9;279900.0;461135.99999999994;324900.0;348750.0
ON;Toronto;M5H 2Y3;363600.0;363600.0;241200.0;241200.0
ON;Mississauga;L5K 1R8;347400.0;950400.0;257400.0;367650.0
ON;Toronto;M1H 1A9;313200.0;371520.0;291600.0;349920.0
ON;Toronto;M5B 1Y4;244800.0;422100.0;360000.0;428850.0
OH;Fairport Harbor;44077;302400.0;517319.9999999998;302400.0;428580.0
ON;Toronto;M5R 1B8;172800.0;446400.0;432000.0;460800.0
ON;Etobicoke;M8Y 1K9;118800.0;118800.0;486000.0;486000.0
ON;Toronto;M2M 3X7;302400.0;503999.9999999999;302400.0;355680.0
ON;Mississauga;L4Y 4J6;244800.0;244800.0;360000.0;360000.0
QC;Montréal;H2T 2N6;244800.0;353339.99999999994;360000.0;418320.0
ON;Toronto;M3K 1G7;284400.0;322740.0;320400.0;338850.0
NC;Marvin;28173;171900.0;197010.0;432900.0;458010.0
ON;Mississauga;L5T 1E7;252000.0;569142.0;352800.0;417600.0
QC;Montréal;H2J 2H1;295200.0;295200.0;309600.0;309600.0
ON;Toronto;M9N 3V2;176400.0;199080.0;428400.0;451080.0
ON;Newmarket;L3Y 4Y9;223200.0;223200.0;381600.0;381600.0
QC;Saint-Jérôme;J7Z 4M2;117000.0;117000.0;487800.0;487800.0
ON;Toronto;M5R 3G1;657000.0;657000.0;-52200.0;-52200.0
ON;Toronto;M4L 2L1;212400.0;261450.0;392400.0;409320.0
ON;North York;M2N 7E9;284400.0;284400.0;320400.0;320400.0
ON;Toronto;M4N 2L1;147600.0;265860.0;457200.0;554580.0
QC;Montréal;H2Y 2Y9;235800.0;237420.0;369000.0;370620.0
QC;Montréal;H2S 1L4;234000.0;234000.0;370800.0;370800.0
ON;Toronto;M6K 3R6;250200.0;310140.0;354600.0;414540.0
ON;Mississauga;L5J 4G9;270000.0;270000.0;334800.0;334800.0
ON;Toronto;M6B;203400.0;723419.9999999999;401400.0;406260.0
ON;Markham;L6G 0A6;262800.0;298440.0;342000.0;377640.0
AZ;Glendale;85051;223200.0;239400.0;381600.0;397800.0
QC;Montréal;H5A 1K6;198000.0;359999.99999999994;406800.0;455400.0
ON;Scarborough;M1R 4C2;215100.0;262890.0;389700.0;437490.0
ON;Vaughan;L4K 5C3;316800.0;707579.9999999998;288000.0;556740.0
AB;Calgary;T3C 0J2;284400.0;301320.0;320400.0;367920.0
QC;Montréal;H2Y 2N1;174600.0;283140.0;430200.0;538740.0
QC;Pointe-Claire;H9R 5M9;149400.0;149400.0;455400.0;455400.0
ON;Woodbridge;L4H 3A5;374400.0;374400.0;230400.0;230400.0
QC;Montréal;H3G;302400.0;499680.0;302400.0;492480.0
ON;Toronto;M4M 1K7;248400.0;382500.0;356400.0;498600.0
QC;Montréal;H3V 1H6;390600.0;390600.0;214200.0;214200.0
AB;Calgary;T3H 4R5;256500.0;476100.0;348300.0;494550.0
ON;Toronto;M5G 1C9;273600.0;339570.0;331200.0;463859.9999999999
AB;Calgary;T2G 2M8;273600.0;273600.0;331200.0;331200.0
QC;Dollard-Des-Ormeaux;H9G 1X1;283500.0;560519.9999999999;321300.0;355050.0
ON;Toronto;M4L 2G3;432000.0;432000.0;172800.0;172800.0
AB;Calgary;T2X 1S1;198000.0;198000.0;406800.0;406800.0
ON;Toronto;M5A 1K9;205200.0;360359.9999999999;399600.0;509220.0
ON;North York;M6A 2S7;259200.0;259200.0;345600.0;345600.0
ON;Brampton;L6W 0B3;205200.0;205200.0;399600.0;399600.0
ON;Agincourt;M1T 3L4;100800.0;100800.0;504000.0;504000.0
AB;Calgary;T3B 5K2;153000.0;153000.0;451800.0;451800.0
OH;Cleveland Hts.;44118;403200.0;403200.0;201600.0;201600.0
QC;Kirkland;H9H 3B7;273600.0;275220.0;331200.0;353880.0
ON;Toronto;M6J 1J1;196200.0;243180.0;408600.0;455580.0
QC;Verdun;H3E 2B5;271800.0;322020.0;333000.0;383220.0
ON;Toronto;M6C 1T5;151200.0;151200.0;453600.0;453600.0
ON;Willowdale;M2J 1X1;277200.0;277200.0;327600.0;327600.0
QC;Montréal;H4C 1R7;194400.0;968759.9999999999;410400.0;468720.0
ON;Toronto;M8Z;316800.0;485280.0;288000.0;456480.0
ON;Toronto;M5T 1S7;250200.0;504629.9999999999;354600.0;458189.9999999999
QC;Montréal;H2G 1G7;248400.0;248400.0;356400.0;356400.0
PA;McKeesport;15135;434700.0;587790.0;170100.0;323190.0
ON;Oakville;L6H 7B9;241200.0;241200.0;363600.0;363600.0
ON;Toronto;M6H 1B6;241200.0;433439.99999999994;363600.0;503280.0
ON;Toronto;M5A 2Z1;234900.0;276210.0;369900.0;411210.0
ON;Whitby;L1N 2K4;263700.0;286830.0;341100.0;381060.0
ON;Ajax;L1S 3Y1;181800.0;189900.0;423000.0;431100.0
QC;Montréal;H5B 0A5;225000.0;225000.0;379800.0;379800.0
AB;Calgary;T2T 4G5;144000.0;144000.0;460800.0;460800.0
PA;Pittsburgh;15132;201600.0;201600.0;403200.0;403200.0
QC;Montréal;H2R 0B2;666000.0;666000.0;-61200.0;-61200.0
ON;Pickering;L1W 2Y4;187200.0;187200.0;417600.0;417600.0
ON;Toronto;M5M 3Z1;219600.0;229320.0;385200.0;453240.0
ON;Brampton;L7A 0T4;297000.0;301860.0;307800.0;312660.0
QC;Montréal;H2R 2E2;208800.0;215280.0;396000.0;402480.0
ON;Toronto;M5J 0B8;280800.0;339120.0;324000.0;382320.0
ON;Richmond Hill;L4B 3S1;352800.0;352800.0;252000.0;252000.0
ON;Toronto;M5A 4C2;201600.0;201600.0;403200.0;403200.0
QC;Montreal;H3R 2G8;291600.0;291600.0;313200.0;313200.0
ON;Vaughan;L6A 1S2;280800.0;377999.99999999994;324000.0;375840.0
ON;Aurora;L4G 1J5;216000.0;397259.99999999994;388800.0;502650.0
AB;Calgary;T3K 5Z2;403200.0;482364.0;201600.0;315000.0
ON;Whitchurch-Stouffville;L4A 0K2;604800.0;604800.0;0.0;0.0
ON;Brampton;L6Z 3S4;244800.0;277200.0;360000.0;392400.0
ON;Toronto;M5V 1A2;290700.0;303840.0;314100.0;348660.0
QC;Montréal;H2W 2T1;673200.0;673200.0;-68400.0;-68400.0
OH;Sheffield Village;44054;241200.0;629999.9999999999;363600.0;537660.0
ON;Vaughan;L4H 0P6;261000.0;261000.0;343800.0;343800.0
ON;Scarborough;M1B 4Y7;388800.0;456840.0;216000.0;343979.99999999994
ON;Markham;L3R 0H3;176400.0;176400.0;428400.0;428400.0
PA;Edgewood;15218;388800.0;401760.0;216000.0;381239.99999999994
ON;Toronto;M3H 6B5;163800.0;163800.0;441000.0;441000.0
AB;Calgary;T2G 0K6;239400.0;259200.0;365400.0;397440.0
AB;Chestermere;T1X 1V3;264600.0;602640.0;340200.0;444240.0
ON;Toronto;M9B 1B5;277200.0;547200.0;327600.0;453960.0
ON;Toronto;M4T;223200.0;258030.0;381600.0;459270.0
ON;Toronto;M2J 4A8;244800.0;804420.0;360000.0;457379.9999999999
NV;Las  Vegas;89107;144000.0;144000.0;460800.0;460800.0
ON;Toronto;M4E 1G2;268200.0;486000.0;336600.0;451800.0
OH;Akron;44303;217800.0;255060.0;387000.0;480960.0
ON;Mississauga;L5N 2W7;510960.0;953435.9999999999;93840.0;249143.99999999997
ON;Toronto;M1S 3B1;192600.0;194220.0;412200.0;413820.0
OH;Highland Hills;44122;604800.0;604800.0;0.0;0.0
QC;Montréal;H2L 3M8;280800.0;280800.0;324000.0;324000.0
ON;Toronto;M5E 1N3;241200.0;241200.0;363600.0;363600.0
ON;Toronto;M5S 3E8;579600.0;579600.0;25200.0;25200.0
QC;Montréal;H2Z 1H5;252000.0;268200.0;352800.0;453240.0
ON;Toronto;M3C 0H4;405000.0;405000.0;199800.0;199800.0
QC;Montréal;H2R 2W8;352800.0;352800.0;252000.0;252000.0
AB;Calgary;T2T 0A4;226800.0;294840.0;378000.0;406260.0
QC;Montréal;H4A 1E5;241200.0;247680.0;363600.0;370080.0
AZ;Scottsdale;85018;190800.0;398969.99999999994;414000.0;456120.0
ON;Etobicoke;M8V 1Y8;144000.0;144000.0;460800.0;460800.0
AB;Calgary;T2G 2Z4;280800.0;280800.0;324000.0;324000.0
ON;Toronto;M5V 3E7;201600.0;268200.0;403200.0;410400.0
ON;North York;M3M 1A2;564300.0;769230.0;40500.0;245430.0
ON;Toronto;M4P 2J6;253800.0;301320.0;351000.0;380160.0
QC;Montréal;H3X 2H8;234000.0;234000.0;370800.0;370800.0
ON;Bradford;L3Z;140400.0;163080.0;464400.0;487080.0
ON;Scarborough;M1P 2H2;135000.0;135000.0;469800.0;469800.0
AZ;Mesa;85295;391500.0;583470.0;213300.0;405270.0
AB;Calgary;T2X 3S4;618300.0;758430.0;-13500.0;126630.0
ON;North York;M2J 5A7;279000.0;578879.9999999998;325800.0;371879.99999999994
ON;Toronto;M5S 1Z1;241200.0;241200.0;363600.0;363600.0
ON;Toronto;M4V 2K4;194400.0;194400.0;410400.0;410400.0
QC;Pointe-Claire;H9R 3J9;819000.0;819000.0;-214200.0;-214200.0
ON;Mississauga;L4W 1E8;259200.0;414719.99999999994;345600.0;368280.0
ON;North York;M3B 0A3;61200.0;61200.0;543600.0;543600.0
ON;Toronto;M5V 2K2;237600.0;345600.0;367200.0;451800.0
AB;Calgary;T2C 4B4;604800.0;604800.0;0.0;0.0
ON;North York;M6B 4B8;272700.0;330210.0;332100.0;389610.0
QC;Montréal;H2S 3C2;201600.0;201600.0;403200.0;403200.0
ON;Toronto;M5C 3A1;175500.0;195750.0;429300.0;449550.0
AB;Calgary;T3B 0E8;262800.0;281700.0;342000.0;434339.99999999994
ON;Mississauga;L4W 2P3;246600.0;261180.0;358200.0;372780.0
ON;Toronto;M5J 2N5;180000.0;599940.0;424800.0;460800.0
QC;Montréal;H3B 1S5;126000.0;126000.0;478800.0;478800.0
ON;Georgetown;L7G 5B5;237600.0;237600.0;367200.0;367200.0
QC;Montréal;H2V 1V8;426600.0;426600.0;178200.0;178200.0
ON;Toronto;M4K 3V6;260100.0;291690.0;344700.0;376290.0
ON;Toronto;M5S 3L9;306000.0;306000.0;298800.0;298800.0
ON;Toronto;M5G 1S8;774000.0;774000.0;-169200.0;-169200.0
ON;Toronto;M5C 1S2;230400.0;266040.0;374400.0;487799.99999999994
ON;Newmarket;L3Y 8X8;190800.0;190800.0;414000.0;414000.0
AZ;San Diego;85304;259200.0;259200.0;345600.0;345600.0
ON;Etobicoke;M8Y 1H6;414900.0;585810.0;189900.0;360810.0
AZ;Phx;85003;54000.0;54000.0;550800.0;550800.0
QC;Montréal;H2K 2C8;291600.0;291600.0;313200.0;313200.0
ON;Whitby;L1N 2C3;190800.0;231300.0;414000.0;417240.0
ON;Mississauga;L5K 2L8;280800.0;675900.0;324000.0;409950.0
ON;Brampton;L6R 3A5;302400.0;325080.0;302400.0;325080.0
ON;Markham;L3R 9P6;269100.0;303930.0;335700.0;370530.0
ON;Toronto;M5B 1Z9;264600.0;297000.0;340200.0;476639.99999999994
QC;Dorval;H9S 5W2;208800.0;690299.9999999999;396000.0;478170.0
QC;Laval;H7W 1T3;252000.0;252000.0;352800.0;352800.0
QC;Montréal;H2Z 1S5;183600.0;205020.0;421200.0;512730.0
