state;city;postal_code;business_id;cool_reviews
ON;Toronto;M2H 1T1;-UPP0Q_kZsuQ2zZ1k7lbyQ;9
ON;Toronto;L3R 4X8;rvo-VcHpKy5aNTGA4mlZ_w;6
ON;Toronto;M3C 3R6;JQSf-KTlbTfnkaR1-LFnJg;24
AB;Calgary;T3G 4J8;J2c-4PHPr3z4ACDLmklzdw;11
ON;Mississauga;L4W 4G1;PtA3CaorAqwzMIfAXXbtzw;16
QC;Montréal;H2W 1Y2;f-GwGqmGJ17F6w5CXcZkSg;71
ON;Markham;L6B 0P2;jNiZgCwZj4CNw1noxiC8PQ;24
ON;Richmond Hill;L4B 3P7;pLTvDgzdPRDPpW0NhN0CyQ;25
ON;Vaughan;L4K 4V5;te5Xk-DB_b3Da5aVDaKJjw;0
ON;Toronto;M4M 1G9;28adZ4lsuUeVB2aWzohK9g;85
ON;Toronto;M2R 2C4;DvF-xOyB_3oU-Sy0iLXz6A;0
SC;Clover;29710;yjMmDcNcqFn1tY2C7lXPlw;20
OH;Mayfield Village;44143;PIS8lB8cYYzIOa80x5MRLQ;24
ON;Newmarket;L3Y 8A7;NvHT0ZqdHSWusVHCtVSYyw;3
WI;De Forest;93215;KHZKC-xiTAC8yoxRC_95Tg;0
ON;Markham;L6C 0A2;zBd5JvFWuMGlnCYLaGsXZg;47
QC;Montréal;H2S 1V4;6Qpy6U_IPP-r_vZKTmugMw;4
ON;Toronto;M6R 1X3;U_-j8L1rXbucWWZDLpYAAg;14
AB;Calgary;T2E 9E1;2AcO-aHnBqx94dU2Z4Em2Q;14
ON;Toronto;M6J 1E9;KcIalceIg6PSPONvLlI4-w;30
ON;Toronto;M4P 1A6;JnKzrXKxY1cThJ0vNk-4pA;63
ON;Mississauga;L5N 0A2;AJIraNBLyoFbd_Jf6JE7Dw;7
NV;Henderson;89104;Xceue_2zYhRga-xIJPaeHQ;17
AB;Calgary;T2A 0S4;ltIXcYbG3bsPTLpNqnA8jQ;14
QC;Rosemère;J7A 3T2;38JvHNNbcUVXh-_KVAgOTw;2
ON;Markham;L3P 7P1;FhhQe2Kl8IoagmJOQXmWJQ;8
ON;Toronto;M6G 1M3;wbBxCkhmz4bXbKb7PmXE2Q;20
ON;Toronto;M5A 1K1;rq-jNRnX_CL9mNq55DO17w;5
ON;Toronto;M1H 1A5;PYwqK4TOEShtpH5eGSwUuQ;0
QC;Saint-Jean-sur-Richelieu;J3A 1M1;2IU-FaqDxHlU9A3H-MnhOw;0
ON;Scarborough;M1K 1N8;DzYpjCOATXKYi1IsBLSPfQ;3
ON;Toronto;M1P 2L6;rr9sk5DxL8wHxqIF48uJlg;17
PA;West View;15229;qh1GCWP_2TKxevp3ZeMxag;6
ON;Toronto;M4M 1L6;A6I7Kq-eb8wzLOnfvdDSvg;6
ON;Toronto;M6C 1B6;Uq-GOs9_IqweUsB5MdII9w;71
ON;Toronto;M5V 1J2;htiB-auOhxa6YTp9bAb6lw;15
ON;Toronto;M6K 3K4;CUGswyxGdkcd4IE1oHc80A;20
NC;Charlotte;28215;KEGLWeFAWXvo0W2LnujhtQ;97
ON;East Gwilimbury;L9N 0A2;fFWqlFbfaA30tAIa0x71Pw;4
ON;Etobicoke;M9B 1B5;0uzLLipjmOeRmRYCH_HZDQ;13
PA;McKeesport;15132;k7WRPbDd7rztjHcGGkEjlw;17
ON;Toronto;M5J 2M4;drNhiiDfuWAbuGcK3or8IA;33
OH;Sheffield;44054;fKYOLP-JB78ugLu8i6OsPw;6
ON;Brampton;L6P 2A1;Qiu1W1BlKg6JdefD1jPZqw;1
ON;Toronto;M5C 1E9;s_bx5mxoEYYn1-y8oE4JyQ;24
ON;Vaughan;L4L 6C6;V9tQ17R-ylewt_S-Cw1o_Q;12
ON;Toronto;L5P 1C4;v3gSujyy-PB8q9pSqot2Rg;15
ON;Toronto;M4M 2S1;RyKFUOBakk8I0K-EKaf33Q;2
ON;Toronto;M5E 1M1;UNbuNOnps5MdKIIAdm00NQ;4
ON;Toronto;M4S 2A3;BxkVct02QHybp54ATZgkUQ;25
ON;Toronto;M6S 1P6;eYc0fYKdto6fGlEGkVVCVQ;9
ON;Richmond Hill;L4B 1B2;J0mt5sn6TL-tpC2MzexetA;17
ON;Toronto;M1V 4W2;Rclse_6pgM1RUrEps2-wtQ;3
OH;Parma;44130;lcd71KXyEdFjGzWdqH3tAw;114
ON;Toronto;M5B 2G8;pP31xhEnnSuGX9Hc133TJg;24
QC;Pointe-aux-Trembles;H1A 3W2;v9yWdwVvdkDF3Z3-_QiJsg;3
ON;Mississauga;L5B 3X9;k1q6ArrSV2Z_Yodwu4epVg;29
ON;Toronto;M6B 3B5;EiTPb23o581AlXOSzVhTyA;13
ON;Woodbridge;L4L 9G3;tNqVQV0i8KU44redd1lZKQ;2
ON;Toronto;M6G 1K4;bRntmjztJ4dFDA_LYiEECw;119
ON;Toronto;M2J 4P8;LW_klG0djIpgsro0JdAqtg;37
PA;North Braddock;15112;A-FEhlzyCp0E7Ryxqq97fA;1
ON;Mississauga;L5G 1J5;x0WXXrdRLk37cDPjL6ZWSA;4
ON;Oakville;L6H 7P3;WHB49wnZZ76XBYMeBsmXYQ;5
ON;Toronto;M6M 3Z9;JxN4vyrLfHbndKzphNomgA;0
AB;Calgary;T2H 0A7;mOoHbDJF5t20OpD9z4uIcg;19
ON;Toronto;M1L 2L9;OFaBWa-YLblMZhfS54MsWA;3
ON;North Toronto;M5M 4A4;sifWLbJceDGf5e-N5_ug_w;4
PA;Pittsburgh;15227;8VFjKdMN1pJR7Ze3joXIHA;21
OH;Cleveland;44108;hcrjdLHf8UlR-D1-rTEkfw;20
AB;Calgary;T3G 5T4;jN53CVCmXO4SCPTF_YdOeA;7
NC;Midland;28107;T7MRk8fxSBJD_c5qhHDe7w;10
ON;Toronto;M9R 2K6;8yfs0Gns7Se9M7pS53QAPw;0
ON;Pickering;L1V 3E2;W9iskCPRfUPfEL0HVmnN0g;5
QC;Saint-Sauveur;J0R 1R3;qS4q-23ei-FBLj7f8RkAhw;4
ON;Toronto;M5J 0A1;wv-jan-pdJO4fJj7YswPVw;11
AB;Chestermere;T1X 0P7;TZjYwkWLAaxmAEa-gOn1tQ;2
QC;Montréal;H2G 2N9;hMoaF_GPZqAa7iPzJfxjXA;22
QC;Saint-Laurent;H4T 1N8;vcasr45JZzjMuye3cz8ksQ;2
ON;Toronto;M8V 1K5;lZzqKsqJm9ANUA8EZ7w19Q;5
QC;Montréal;H2X 1B7;3jKUbhGSjFTv5jZ0wnW0xA;163
QC;Lasalle;H8N 1X3;XT7-XSDM3kGS4KYS6AkZjg;5
ON;Whitby;L1N 2J1;55y4kvV4yQTWgtQ9CK15xQ;0
ON;Mississauga;L5W 1N6;TSLUzd6Ul8o_OHAUQPCjvQ;5
ON;Aurora;L4G 1P4;ER7tPnGV6RET2zprEAWOSQ;4
QC;Montréal;H3Z 1P2;u-SvRRAfYgpbXZRfQgcTzA;103
OH;Mentor ohio;44060;zGAefi9-EH2DipsqipaOag;3
ON;Richmond Hill;L4E 3S8;Sche8833EBv-CO_JBLZt2g;10
ON;Toronto;M4Y 1Z5;KuxDPl6UYNLxFChPm0_MNw;37
PA;Belle Vernon;15012;_DL5X-w1tqqVKeNt2BZubw;2
AB;Calgary;T2C 4E4;bPBZEDuHbE-I7bxUWIYMhQ;23
AB;Calgary;T2A 2Z5;h3_Jnt_y0VPaC5x5kCWY0w;3
AB;Calgary;T2L 2L3;Cx4Jw_xgWwILWNt21RhK4g;9
PA;Robinson Township;15205;7xHbnGo4MXFkBm6gYSu_xg;90
ON;Richmond Hill;L4C 3C1;g_cJGgtLSwFH0W9V2TnNyQ;21
ON;Markham;L3R 9W6;qGC_GE-1fnjVvfzpu_Lbkw;37
ON;Toronto;M5A 2A3;01IcJR82kJf2ZxLBGniAbg;0
ON;Toronto;M5T 1L9;gOvEzwpu3KbW5aJReQzYRg;45
ON;Toronto;M5S 1Y4;6n_MDeYxU1ihB38be9TkVA;58
ON;Toronto;M5J 1E6;Sg2l7S_huzkRLmk2NoeuSg;38
ON;Toronto;M6G 1K6;oZP0Ynj-yHUxJUmY7-HaUA;45
QC;Montréal;H9H 2S6;O7uzVmRB8GDMU8XaX5l7Eg;0
QC;Montréal;H3B 1A4;MomRUl6spJl7W-zkpV5Qmg;22
ON;Bolton;L7E 1T6;p59rizeNtfB7GVP3OmI7xA;3
ON;Brampton;L6T 3R5;Dt0riVTe1U46bN7PPoTQBw;29
AB;Calgary;T2G 0B7;XxmFwrJk1DljL7sLXS1zrQ;15
NV;Las Vegas;89180;XSwBw87Y0110dNx_A9Z-ow;1
QC;Montréal;H4N 3C5;8MnvfnfGB6ETAalNf_sLNg;4
OH;Akron;44321;K8iNH0OEhS7vZLVyuO1v4A;37
QC;Montréal;H2S 2M3;zktCQRlDtF6XmOpqKBz1mA;12
ON;Scarborough;M1P 5B7;UyN4L-8ocNG_7Mq6fRa5YQ;22
ON;Scarborough;M1R 2Y4;HxY4jbJkUAtjVVYqxM54-A;13
ON;Richmond Hill;L4C 9X4;G23-3ALefxIm1bs-oRLYtQ;3
IL;Urbana;61820;y-xy2Bp2k7CoIYUKFjKUFg;1
ON;Mississauga;L5L 5V7;o8U82m2b-PZkxuVCTfVTsA;0
AB;Calgary;T2T 1Z4;JkcuMDl1JJpJzlJd1R3SEg;7
AB;Airdrie;T4B 0V7;sDefNkOYhRZJDmH03U5O9A;3
ON;Toronto;M9P 3B6;IKYC89dNASgiPI6iIZj8Sw;20
ON;Etobicoke;M9W 1J9;v4dMYtyjeYmx_YAanhsFjw;13
ON;Toronto;M9C 1C2;x0xpfGQi_vERc9Qoq0b_lQ;3
PA;South Park;15129;Kg00kM0jvMYKKZYrh7Yvrg;13
IL;Ogden;61859;RO8_riptsSLrFRNs08vObA;2
ON;Toronto;M4Y 1S1;5C58ejb2nmJojUFPlvJj2A;24
ON;Markham;L6E 1W9;W2HTKJu9DUeBBH-GxxcihA;1
QC;Beloeil;J3G 4G7;QwK-S59WOc1n_BVjHiBu3Q;0
ON;Toronto;M5V 2X4;1J7B86tBk2nIzWMoGFSq0w;18
ON;Toronto;M6H 1Z2;tk00PzOzdD40KIf1NtO2UQ;8
NC;Gastonia;28052;_ruizXa-KyFO5mNA0p3nBA;151
ON;Toronto;M6J 2Z2;uAAWlLdsoUf872F1FKiX1A;197
ON;Toronto;M1V 5B5;j28T6ZuP1mLHe3m36COOpQ;85
QC;Sainte-Adele;J8B 2P6;TM4HdIwTfoyXfuAL7Lm4Ag;1
AB;Calgary;T2G 4X6;jMEGdDfVSSubmFZhFnUfrg;14
AB;Calgary;T2Z;P2nJm45HdSSi-BlOZtuteA;5
QC;Saint-Laurent;H4R 2X7;XRWr5Vn_Gb60yrD5FETT5A;10
QC;Boucherville;J4B 7A2;Jxj5GCgxsjSfZxxovXUOLA;3
QC;Montréal;H3G 1P8;680PoRhNfmUJ8eqXSNTOFg;4
ON;Toronto;M8V 0B2;hDOpr1lxgStYwTWPAaM_ag;0
ON;Toronto;M5A 1H5;Qe3jw6so66mdOkyUHRLtXQ;5
ON;Brampton;L6R 0L7;HGqHztO4Y7vEJnI8u3RG_Q;1
AB;Calgary;T2S 0B7;Wxt2kWy9lj5eRxIO469reA;34
ON;Toronto;M5T 1G4;KWojrEKjUqHCRI5HO7pB4g;99
ON;Toronto;M6R 1X5;G0J88j2hHXSKmy1nMIZcDA;8
QC;Montréal;H2W 2M7;9YL6FpVTp9tlOm9MCqfNfA;18
ON;Vaughan;L4J 0B8;RJzVydDCgBrz7Xz7nRaoqA;7
ON;Markham;L3R 1E1;K8W4XXNM8iehgNtdEI2f4w;31
AZ;Gilbert;85212;gQnCTgwNFHfB40c8NoGAlw;42
QC;Montréal;H2R 2N6;VXnjTDoerAhO6r4bxwASiA;18
AB;Calgary;T2E 2R1;g-JpN7DDCV6Mvth1Yodf5w;7
AB;Calgary;T2E 3J5;7aSOA5TfyIH3KHdSqRoTaA;12
ON;Thornhill;L4J 8L7;D_cSpOD5fYkCE7gJC0_Vew;7
ON;Markham;L3P 4H1;BeFRPAxOo6tz5KhBNCFupw;5
ON;Toronto;M4K 3T9;8QwAWJJ1FtICnE266xISMQ;11
ON;Markham;L3R 9G9;kJL5YIQJJCp03RtLQvbf0A;3
ON;Toronto;M4K 2R1;KTDqteZZLXlkZNVgdknt-w;3
QC;Montréal;H2J 1W9;0wESpm9AIh0bGGd1VX_iiw;2
ON;Brampton;L6Y 2R2;E0iHvHraTa-t6ka9rYL8uQ;7
ON;Stouffville;L4A 8B7;x2WWUrweUlR71lMPzBE4SQ;1
QC;Montréal;H3B 4A5;jthtOgj5zvNlA6SoV1IEng;36
QC;Montréal;H2Y 1K9;bx2KK3t9RHD0FmLYFLE_jg;29
ON;Toronto;M4T 1W5;GLTLuTgZ8Pn5j4-aw2GCPQ;26
ON;Richmond Hill;L4S 1M1;X5hcgMzVdPo-oTslZbfpYA;7
AB;Calgary;T2W 4N5;_QRqswMTsrYwu7teVMp0sA;6
ON;Toronto;M5B 1T1;ycZRyUBfitNEkV_AKTnjYg;7
ON;Markham;L6C 1K4;SvnRjGTUKuCdHlJ4bANeew;6
ON;Woodbridge;L4L 9J8;L76ie7o_M1F4GFVBnDfWSA;11
ON;North York;M2K 2E6;RLqR8BKwidfP-ZslhfeeJQ;19
AB;Calgary;T2A 6L8;u8BqL_zO9ST9lx-6Rjp2Ow;8
AB;Calgary;T2A 2K2;nuuU-gUiHfRLVRna8krzCg;6
OH;Eastlake;44095;djW8gh3JJ-__NCxx1YQaHg;134
AB;Calgary;T2T 0B8;tJtZDkGgbopgA_hdMdwT8Q;6
ON;Richmond Hill;L4B 4V9;7zQejWAhY4v4LXHR6bY7dg;34
ON;Mississauga;L5A 1V9;9_8veOtNHWndBzfTvQAQCw;26
QC;Montréal;H2Y 2E2;E14VLV7RMLpoLhEVpPVQcQ;59
ON;Toronto;M4M 1Y5;nqnVKM55nIZn8fNH1fIJPA;10
AZ;Glendale;85311;0M2Us97NRafGL6Tojx2gbw;29
ON;Toronto;M2N 7A2;ugr3e-42ZVzaVnNWOH7JDg;20
ON;Toronto;M4V 1X3;_6dX6woezCD6h36Rid9CGA;2
ON;Toronto;M6M 3E2;dFNZIcatRGMD47EYZ62Uyw;2
QC;Montréal;H2T 1S1;KRE8xP36FN1STOoZKU_FSw;25
PA;Mckees Rocks;15136;ba9eVHrqHXZR66FqInlYNQ;10
ON;Toronto;M4B 1M6;0-fJRl595ZfHFyLQ3cROUg;11
ON;Toronto;M6E 1C5;a-Mo7Ipu_c5y21mmg0-F7g;87
ON;Toronto;M6N 0A3;qd4qMzC2QrlgY4iDBMeLiQ;9
QC;Montréal;H3J 1M3;SD7vTf-H00J8BS3L-kt7jg;24
ON;Toronto;M6H 2C1;Cx0o524EbpLh8Luvjx6DMw;15
ON;Toronto;M4Y 1Y5;INRkSdAPW2WUjVSdEPZa8A;17
QC;Montréal;H1M 1W9;6RkRv82C9tA1QYoUvKIwHg;4
ON;Toronto;M4Y 2C8;wk6aHP-vxv9dhmmJVDWnPg;26
ON;Toronto;M4Y 1S2;F2g225jc5Xsu8396xxLTDg;0
AB;Calgary;T2E 2T2;2TrGlgGaVhBzrrLDiO0-lw;15
QC;Montréal;H3G 2B6;_BnBjRMt5Ba-TAv07r3fyw;57
AB;Calgary;T2E 4Y7;OryjBZvvTW_ybJkeYzCadg;21
ON;Vaughan;L4L 1A6;vL17CsjB1PsGgo3F-kppkw;9
ON;Mississauga;L4T 2H5;iXWftpxIRG86dR9GeBB6JQ;0
ON;Toronto;M4K 3V3;_fHe9-9Ri_6U9XYP-J1JrA;5
ON;Bradford;L3Z 0C1;J3YJUNWNW-j_LZDY3NW6iA;2
QC;Dollard-des-Ormeaux;H9B 1Z9;DhFinOkLHd9JJb3Fr4O3_A;9
ON;Toronto;M6A 2T9;L3R7y3_tUKQlM9kor4-Ccw;104
AB;Calgary;T2L 1L1;-WCV5BZhdVyVhRRHpXNDZg;0
ON;Markham;L3T 7T1;6ZsiLiSWGK2pgw6t3LfzNQ;79
ON;Brampton;L7A 1A1;_BqdMrCHW_x4fn2Mr8E0Ow;3
QC;Montréal;H3M 1P9;4ermiVt4t8lbqUkRCFm4ig;17
ON;Mississauga;L4Y 1A6;52XKJQ77tRU0STH1rW445Q;4
ON;Toronto;M4N 2K7;Lqdqf1LFRoxKLqemQIIHzg;1
ON;Etobicoke;M9B 1A8;yIv16u-qg-kkY20Fdho2Lg;13
ON;Caledon;L7E 4Z8;csxR_9zmU2jJREvLUGY2Gw;0
ON;Ajax;L1S 6L8;hae-WXjM1ziBKfQhSP0Eqw;1
ON;Etobicoke;M9C 1A7;swIE_gCDSi4_68cFGgCiag;24
OH;Cleveland;44145;4bjHKlzyEF8bN8uO_u8y7Q;3
QC;Montréal;H2S 1W3;BdYEbF9z2IqaJ7R5bduxJw;1
ON;Aurora;L4G 0K3;hsdZFIdNCNDaDmcVjAEdGg;8
QC;Montréal;H4B 1E6;ujAbYEIBFB8dWpzC8JkmBg;15
QC;Montréal;H2S 2M6;jgTNJScYoiIGCCR7gLEnMg;2
PA;Elrama;15038;r6JuhqakByGOXdwii3Sa-w;2
AB;Calgary;T2J 7G9;2v2i723WVjWAvkxmGpCWZA;4
QC;Lasalle;H8R 3H6;l_erQdv5rcYJ24QEA-BIKA;4
OH;University Heights;44121;POJH4cPxgKCWWGVYJ_2i0w;9
AB;Calgary;T2Y 2Z3;SK8MTQKD6jeLOBxxKejbqw;10
ON;North York;M2N 5R4;E7Heu5iT3D1WsfxlFROgEA;47
OH;Cleveland;44092;b2vQNrjfF470oYPtLG-rGg;2
ON;Toronto;M5V 2B4;VGqzcHo_IJgRT0UV4oI52g;22
ON;Toronto;M6P 1Z3;Egn5h9fStvVKcFH7kaLQig;34
AB;Calgary;T2M 1A6;FuPkqDDUVW4Kc_lYSiuxJA;4
ON;Toronto;M6J 1V1;N0l4hT7UCywbZ9UEZ1R9kQ;54
ON;Brampton;L6W 4L2;GqL8ApVCHTiIzp7hIMhsMA;8
QC;Montréal;H2T 2M1;gCfY1kuGQ4dh1Hw3IEEelw;5
ON;Toronto;M5V 1H1;6L5xQca-_DnJCXEGa3dJjQ;8
QC;Montréal;H3H 1J6;taet5lzHXhUGGkPrWcfmsg;81
QC;Montréal;H2T 1T3;rCzYYVmZxty56Ej50dU2aw;44
ON;Toronto;M6P 2A3;KcOWx9eV-It7CnIRGdd54w;8
NC;Indian Trail;28074;8EMNnEN3nQy-T78KXoQxvQ;3
ON;North York;M6B 3B6;lEXpXVDt5xKGg6hOmRcTGg;8
QC;Ormstown;J0S 1K0;vJ2esWrQ4CDyYJbrZ0JI2Q;1
OH;Aurora;44202;Fxk23pD0vgRa95u1mPQ4tQ;34
AB;Calgary;T2T 4Z6;KDa4rK0UDHZeX8ISYn4vbw;2
QC;Montréal;H2X 2S9;um_o0pxQ3DlRI9EfCzw0hw;132
ON;Mississauga;L5B;TTLDDEeUyOkM4JEsGkIYmw;9
ON;Toronto;M5S 2J2;Xw50tINqzrI_BM_x7_IcZA;17
ON;Toronto;M4L 1Z5;7d2LqDc0Cb5dcizil_h34A;12
AB;Calgary;T3E 4N3;IfrTk1Prg3jr-WZ6jVre2A;3
QC;Montréal;H4G 1V1;Xt6OhDqC8J69wTkMNmTheA;10
QC;Saint-Jerome;J7Z 5B7;w7eXEQb3xdGDD3RnF7eTPw;2
AB;Calgary;T2J 2Y1;bpAXmd6Xk2Gaq-EFdrA3_w;5
QC;Montréal;H2Y 1T9;EKRgXH8kx44pRftIAXVg-g;0
QC;Montréal;H2R 1B2;J6zLuS-_cNnqPOEg0cN0GQ;1
AB;Calgary;T3H 0C2;qK08zT9OanKe_Rn7PdRqDA;2
OH;Cleveland;44101;dqzdumTXqMvoB7SVXos-Qg;14
ON;Toronto;M3H 5Y4;8Zjij16AkcnokBQ2w6yXwg;5
ON;Mississauga;L5P 1B2;-kG0N8sBhBotMbu0KVSPaw;365
NV;LAS VEGAS;89183;W2Q_aI26VkmMdcBZfk_s5g;1
ON;Thornhill;L4J 4P8;41PqA2vE7iP_maj8Vm4m_g;31
AB;Calgary;T3H 5X2;2qIhUEC4n9pRpovXCTd1Ew;2
AB;Calgary;T2A 0R1;nQ4qUz43GxVsCzDB76Op7w;5
QC;Montréal;H3A 3K1;fKDyiIcFLkl-_5d4JsvBXA;33
ON;Brampton;L6V 4A4;guGzrLlbES1NDgT_U1TUDg;5
AB;Calgary;T3K 5J6;RwZxc7vqYGOj99K1CYildQ;8
ON;Toronto;M5T 1R5;cVpHfy4w06L33nuQKglBnA;8
ON;Mississauga;L5T 3A1;jhjP2QgTzqjIMPsNwpVy2g;3
QC;Laval;H7X 2Y9;ri-HmPsL772kpCdmSEG77w;4
QC;Hemmingford;J0L 1H0;-F-M534mGht4I0H9dqlR9w;2
QC;Montréal;H2Y 1G1;Pe_2pdxmoXEbnlBD_fZCtw;2
ON;Aurora;L4G 0Y7;CWkKP0dTCxnZlVG56EjH0Q;4
ON;Toronto;M5A 3A2;_Gv5HPQBM3fzI9bOUYFYuw;58
ON;Vaughan;L4H 3G8;4tR3XsL2fdYuYkQicpGlWQ;5
ON;Toronto;M4A 1X1;0Hy2VE9tqTo4QbovMz3xrQ;4
AB;Calgary;T3A;O-Jmowxfna3faoZRIT2LtA;3
ON;Toronto;M1S 1T3;R39q-GVgLaEIh2Ce8PQGDQ;0
ON;Etobicoke;M8Z 1R8;HP8mkVdLa9F4Amsp2thKhQ;14
AB;Calgary;T2E 3V8;-FzrVnyOEUtCR9QbJwWh0g;1
AB;Calgary;T2R 1H9;YAvl2vPR3kSL9VUuqpyTuA;1
ON;Mississauga;L5H 1H3;OqTGcS8a5w9iurkelB4Y_A;21
ON;Scarborough;M1V 3Z3;3pYZMSbOKh6rBo_DapMlyw;10
AB;Calgary;T2K 1A3;vncXOcw_DExFmlnEe8Nbpw;3
AB;Calgary;T2J 7A4;Sa6ybgooxR7hTzZOFJk9rw;8
QC;Montréal;H2L 2E5;Oyq-IQDbYJEkW0ovqRj4jw;29
PA;Upper St. Clair;15241;AYqIV0jxM6XugNJDa4BoIQ;13
ON;Toronto;M5R 3L3;JG8jaWVwDWWTI9e2xNuCfA;12
PA;Heidelberg;15106;alfg8YykqggAUbeyd2nzmw;34
ON;Toronto;M4M 1S1;w-uxByvCxHEXn8nQEC0zsA;3
AB;Calgary;T2H 1L6;gAaA21UG6aOxWbt9oMjA2w;0
QC;Boucherville;J4B 0B6;yIJqwuN6v5DbJIlBcx5sCg;2
ON;Toronto;M4Y 1L5;oQylTvXwGIkKFdCjmafKVg;57
ON;Toronto;M2N 5M5;CfxVkwEJk1NAqgqMSesLzA;157
ON;Toronto;M6G 1B1;C3PVq7UpeHd6nz1_e-AtkA;47
ON;Toronto;M4W 2H1;zg5rJfgT4jhzg1d6r2twnA;57
ON;Vaughan;L6A 4N9;pGLN5ANQj5IPImST6inTyA;5
AZ;Scottsdale;85256;k6pWX0v60LIRS2guzkpxqQ;277
ON;Toronto;M4E 2V9;fh2orgchOaQk7jQn9Kk6Vg;1
ON;Toronto;M6G 1B8;JPgBO-7imIPdc2XBkvynpQ;29
ON;Toronto;M6G 1Z6;jM6JjZXFAQQANwdlEwbH3g;11
ON;Toronto;M1P 5J4;LN2X2X2PVsd56tqLIEku9Q;3
ON;Scarborough;M1L 1C4;_DdZBDncP6mCxVCZVioiiA;0
AB;Calgary;T2Y 3W6;c3ZWZl2_qIbmeBnEht_miQ;1
ON;Toronto;M6R 1A4;7i0kkZ79MMkI59qCGilltQ;31
QC;Montréal;H4P 1W7;PnoXdSKC84sZcB1JvI6HAw;0
QC;Montréal;H2W 1X9;0W4lkclzZThpx3V65bVgig;729
ON;Toronto;M5V 1Z8;QTSCFDPcuROE8UCvGS8Fiw;50
QC;Beauharnois;J6N 1V1;mmB7aFsF_zpGdMaiqRCF2w;4
PA;Tarentum;15804;DaDeOL4oaHYgJxzi0x_mRw;4
ON;Toronto;M5T 1G9;2Q89PhkcyT9uZnQORmqMKg;98
ON;Toronto;M9W 1J3;IbOrNwCdMTd-eicZ9B2CiA;6
AB;Calgary;T2G 0S9;CE7o2uWmnUyTibMCa_R0Rg;10
ON;Markham;L3R 1J5;NX1281ugzs2navHAX5X9cQ;82
ON;Richmond Hill;L4B 1C7;TGk_LbLoY0anPzIb5Qoxkg;2
WI;Madison;53714;paNjgpMDRhNzBj6xzhHPVQ;44
ON;Toronto;M5G 1R3;td9FZybutwNG7DgocHCiXA;71
ON;Mississauga;L5A 2W9;qZv4u9T-9dxlwb4V2vz9vQ;14
ON;Mississauga;L4W 4V7;XbyHr4Br9A36D0adtyJn9A;8
QC;Montréal;H1W 1S3;IflhqRn8xK03cgTR2E98Ww;2
ON;Toronto;M3H 0A8;TyfsYjHWD5zDl4KkIIQIeg;3
QC;Montréal;H3A 0E9;Jsc_hy6U-rVz5ZyzaTsA6Q;2
ON;Toronto;M3A 1C3;EEu0F38DozQCmhDkh9g6cw;0
ON;Toronto;M5H 2Y4;HkHTdTvzbn-bmeQv_-2u0Q;132
ON;Toronto;M4M 1J6;oMgDbkk0hlPYFUmwAOVjgQ;25
ON;Toronto;M5T 1R6;1Ez7KzJ0U71iT-Dg4jvn-w;39
ON;Toronto;M8Y 1H7;sBapJhRbouH3_HYTgKRv2A;0
NV;Henderson;89183;bjJcDCx5uMUr89nxBdGizw;104
ON;Mississauga;L4Y 2C1;nyB4nkT993gq0Lw8sWWwGg;21
QC;Saint-Laurent;H4R 1Y8;o4uTg7-On9r_oiJ5xuZwgA;3
ON;Mississauga;L5R 3M3;zuBszjMi21I26PKK9RF0YQ;0
ON;Toronto;M5A 2P8;eMLvsFmMFtzTaIn1LJJbdQ;30
AB;Calgary;T3J 3J8;r6OIhP8WYalY2OGYDZL6Lw;3
AB;Calgary;T2P;zQi4U-pJlJcztIW4G_HgUw;43
ON;Richmond Hill;L4C 4H2;uNvOEz7Lcedi8WAU4UQ78w;2
ON;Toronto;M4S 1Z3;UV3oegQXN8tWtm8azFPZ2w;17
ON;Markham;L3R 1A6;j1NXdclbg2svefE0ZhvFjA;10
AB;Calgary;T2K 6H2;bLKfQ1j99Qt2NpNyD3Fy1g;10
AB;Calgary;T2H 0K3;Ybm9oTg0TwlvTw9Wo5PXUw;14
ON;Toronto;M6P 1Z7;cInYKKK7p9y1FokuKClNtw;42
ON;Toronto;M4N 2L4;YVb-l0FzwAuD9R8jNmR_zQ;4
ON;Mississauga;L5H 1L4;tCRbwvsbXnXASB4tRFav1w;2
ON;Toronto;M6J 1H1;7gnYWanhD6O7qOF-NfPNhA;37
ON;Toronto;M5R 3G5;ohEGwJtSqrVd2SD-FKKrUQ;19
PA;Bethel Park;15241;qsT1WxSp3XO76f9HZwVMnA;18
ON;Toronto;M5V 1Z2;XOkqRJBS6HwTVlrCACAZFw;65
AB;Calgary;T2N 1X7;iRP-CnLzC3QYuDpRSQZKiQ;21
ON;Markham;L3P 3J3;QqrI1VOREJMWVaOIBlx3-A;8
ON;Concord;L4K 1E8;5LPK0LeKiS4HKzYwKXvFLg;39
ON;Markham;L3R 1K9;0PM5oFKO29sZmL5efmHxug;57
ON;Toronto;M1N 1R4;ORp9PRTDtalvEGL19Wco-Q;2
ON;Whitby;L1N 6K9;55ovQLQ0rH8GTdJWO0Sqdg;2
NV;Las Vegas;89114;plwa-yW-uQaJ7fiIAotOWg;27
ON;Burlington;L6H 3H6;Nn3LFS9v9XEbhR4Zc3NoGw;0
ON;Toronto;M4E 1H5;kffcRahETLKXjY6j3DkHpA;13
QC;Montréal;H2Z 1J9;410NJLoLryd-vYNwRA58pw;33
ON;Toronto;M5V 1K4;ZumOnWbstgsIE6bJlxw0_Q;139
