state;city;postal_code;open_p50;open_p95;close_p50;close_p95
ON;Toronto;M5T 2M1;237600;325080;367200;449010
ON;Toronto;M6S 1N6;259200;345510;345600;401220
ON;Vaughan;L4K 1L3;165600;165600;439200;439200
QC;Montréal;H1P 1A2;277200;299880;327600;350280
ON;Etobicoke;M8W 3S2;144000;144000;460800;460800
OH;Gates Mills;44040;234000;256680;370800;412920
AB;Calgary;T3K 5K3;255600;281520;349200;375120
ON;Mississauga;L5H 3A1;238500;270900;366300;398700
QC;Montréal;H2S 1S3;327600;327600;277200;277200
ON;Toronto;M1R 2Y6;365400;365400;239400;239400
QC;Montréal;H3J 2J4;253800;340560;351000;375840
AB;Calgary;T1Y 6J2;286200;370440;318600;405899
ON;North York;M3J 3E5;208800;208800;396000;396000
AB;Calgary;T2S 0B3;284400;372960;320400;338760
QC;Montréal;H2Y 1S5;252900;554400;351900;451350
ON;Toronto;M6G 1Z4;216000;502559;388800;463680
ON;Toronto;M4K 3S4;10800;10800;594000;594000
QC;Montréal;H2Y 2E5;142200;252360;462600;511920
ON;Toronto;M4L 3Z6;252000;272160;352800;419760
ON;Toronto;M5T 2W4;295200;322740;309600;325800
ON;Toronto;M4M 1H5;167400;167400;437400;437400
AZ;Cave creek;85331;403200;403200;201600;201600
PA;Moon;15108;226800;480555;378000;448560
QC;Westmount;H3Z 1X5;234000;234000;370800;370800
ON;Toronto;M1R 1P7;244800;244800;360000;360000
QC;Brossard;J4X 1V7;211500;241290;393300;464400
ON;Oakville;L6H 6J5;287100;287910;317700;318510
ON;Mississauga;L5H 1G6;264600;347039;340200;430920
QC;Westmount;H3Z 3K2;226800;249480;378000;462240
ON;Woodbridge;L4L 9K4;371700;406530;233100;267930
ON;Mississauga;L5L 5T3;210600;228420;394200;412020
QC;Montréal;H3G 2J1;262800;361440;342000;393120
QC;Montréal;H3C 2G7;234000;234000;370800;370800
QC;Montréal;H4A 1W1;255600;284400;349200;411659
ON;Toronto;M1E 4P7;288000;288000;316800;316800
PA;Trafford;15085;226800;284400;378000;446085
ON;Toronto;M6P 1W9;315000;339300;289800;314100
ON;Brampton;L6Y 2V1;604800;604800;0;0
ON;Toronto;M2M 3W5;261000;360360;343800;427320
ON;Richmond Hill;L6A 4M3;201600;201600;403200;403200
AB;Calgary;T2G 5M6;223200;223200;381600;381600
ON;Toronto;M4P 3B7;252000;308160;352800;450000
AZ;Las Vegas;89109;201600;201600;403200;403200
ON;Mississauga;L4Z 4B4;311400;332460;293400;314460
ON;Toronto;M5A 2X1;197100;252990;407700;463590
ON;North York;M3C 3G8;477000;477000;127800;127800
ON;Toronto;M6J 1J5;208800;312300;396000;474119
ON;East York;M4G 4H9;277200;371159;327600;437760
ON;Woodbridge;L4L 4K9;241200;291060;363600;413460
ON;Halton Hills;L0P 1K0;262800;321120;342000;400320
ON;Toronto;M5T 3A9;180000;315900;424800;489600
ON;Toronto;M1E 2P8;270900;344610;333900;407610
ON;Toronto;M5T 2J7;201600;332640;403200;430920
ON;Mississauga;L5B 3C2;189000;294120;415800;521999
ON;Toronto;M2J 1W8;226800;226800;378000;378000
AB;Calgary;T2P 4R5;219600;372960;385200;481320
ON;Markham;L6C 0G6;289800;359639;315000;370800
AB;Calgary;T3K 3A7;342000;342000;262800;262800
ON;Vaughan;L4K 0C5;201600;201600;403200;403200
QC;Montréal;H2S 1Z4;212400;218880;392400;398880
ON;Toronto;M9W 6K7;212400;212400;392400;392400
AB;Calgary;T3G 2L4;298800;347400;306000;354600
AB;Calgary;T2Z 4J2;280800;396180;324000;415079
AB;Calgary;T2T 0A5;263700;326880;341100;444420
AB;Calgary;T3A 5Z7;137700;273600;467100;490500
ON;Toronto;M4L 1Y1;230400;230400;374400;374400
ON;Mississauga;L5M 5H7;310500;356670;294300;340470
ON;Toronto;M6H 1K8;264600;264600;340200;345060
ON;Toronto;M5V 1Z6;315000;386640;289800;480959
AB;Calgary;T2R 0G8;348300;572669;256500;405899
ON;Toronto;M6S 1N5;279000;374580;325800;421380
AB;Calgary;T2P 3K4;199800;250020;405000;455220
ON;Whitby;L1N 6A7;234000;234000;370800;370800
ON;Vaughan;L4H 3T8;217800;300960;387000;448740
ON;Toronto;M5B 1E9;255600;356040;349200;449640
ON;Bradford West Gwillimbury;L3Z;409500;436230;195300;222030
ON;Richmond Hill;L4C 3C7;274500;384660;330300;439875
ON;Toronto;M5A 1E3;313200;365040;291600;443879
ON;Toronto;M8V 2V7;288000;288000;316800;316800
ON;Ajax;L1T 4J9;252000;307080;352800;369000
ON;North York;M2M 3X1;271800;344699;333000;367020
ON;Woodbridge;L4L 9K5;248400;248400;356400;356400
ON;Toronto;M6G 3N4;108000;108000;496800;496800
ON;Stouffville;L4A 1G7;147600;147600;457200;457200
QC;Laval;H7P;243000;243000;361800;361800
ON;Markham;L3R 1M8;223200;223200;381600;381600
QC;Saint-Laurent;H4K 1H9;252000;252000;352800;352800
ON;Etobicoke;M9V 3Z6;273600;273600;331200;331200
AZ;phoenix;85027;201600;201600;403200;403200
ON;Markham;L6C 0G5;190800;190800;414000;414000
ON;Toronto;M4G 1W6;198000;243360;406800;452160
AB;Calgary;T2H 2B9;171000;188640;433800;438480
QC;Montréal;H2J 2L1;280800;456570;324000;415845
ON;Toronto;M6G 1B3;246600;405539;358200;516780
QC;Montréal;H3X 1V4;243000;296460;361800;415260
ON;Vaughan;L4J 1V7;289800;323820;315000;318240
ON;Toronto;M5C 2L7;267300;341550;337500;433170
ON;Toronto;M1T 3H1;356400;356400;248400;248400
QC;Montréal;H2Y 2A7;217800;245340;387000;414540
ON;Toronto;M5V 2B6;199800;380160;405000;509039
AB;Calgary;T3P 0A3;270000;546749;334800;432179
ON;Holland Landing;L9N 0J2;604800;604800;0;0
AB;Calgary;T3G 4C8;381600;582480;223200;252360
ON;Scarborough;M1X 1B3;162000;162000;442800;442800
QC;Montréal;H2S 2S5;221400;249750;383400;394920
AB;Calgary;T3H 5P2;165600;185040;439200;452160
QC;Montréal;H2Y 3C3;289800;437220;315000;462420
ON;Toronto;M5B 1S5;253800;495449;351000;401310
ON;Markham;M5G 1X8;403200;403200;201600;201600
AB;Calgary;T2M 0J7;216000;362159;388800;461880
ON;Georgetown;L7G 4A6;183600;183600;421200;421200
NV;LAS VEGAS;89104;144000;144000;460800;460800
ON;Toronto;M5T 2G5;243000;297360;361800;442800
ON;Richmond Hill;L4B 3N7;248400;288360;356400;448199
AZ;Tempe;85226;244800;244800;360000;360000
AB;Calgary;T2X 1N4;289800;395820;315000;498509
ON;Toronto;M5T 2L6;280800;365400;324000;431325
AB;Calgary;T2L 2L4;225000;360000;379800;449550
ON;Pickering;L1W 1G4;198000;198000;406800;406800
ON;Mississauga;L5V 0A5;295200;314640;309600;329040
ON;Toronto;M5S 3B4;198000;223920;406800;447300
QC;Montreal;H3B 1H1;252000;252000;352800;352800
QC;Montréal;H2P 1W9;378000;378000;226800;226800
ON;Toronto;M5V 2A2;219600;333000;385200;538200
QC;Brossard;J4Y 1A4;277200;306000;327600;425970
AB;Calgary;T2E 2X9;264600;264600;340200;340200
AB;Calgary;T3E 1M4;157050;261945;447750;552645
AB;Calgary;T2E 0A9;390600;390600;214200;214200
ON;Mississauga;L5S 0A2;169200;169200;435600;435600
ON;Mississauga;L5V 2A8;268200;349919;336600;399780
AB;Calgary;T2L 0A1;221400;317340;383400;421200
ON;Toronto;M5A 1P4;291600;335340;313200;356940
ON;Toronto;M4K 3C4;270000;270000;334800;334800
AB;Calgary;T2H 2B8;160200;296640;444600;553680
ON;Toronto;M4L 1Y5;203400;237420;401400;435420
ON;Toronto;M5C 1Y2;244800;319320;360000;434520
PA;Presto;15142;154800;196560;450000;460800
ON;Maple;L6A 4H6;262800;334800;342000;481319
ON;Oakville;L6J 7Y1;252000;604800;352800;376020
ON;Markham;L3R 1M6;237600;536759;367200;437579
ON;Toronto;M6J 1G8;201600;297900;403200;498600
ON;Mississauga;L5N;274500;299700;330300;458009
AZ;Phoenix;85036;104400;140040;500400;536040
ON;Markham;L3R 5Z1;352800;385200;252000;391319
ON;Toronto;M6K 3E4;168300;244867;436500;526725
QC;Montréal;H4R 0C9;302400;302400;302400;302400
ON;Scarborough;M1P 3H1;183600;183600;421200;421200
QC;Montréal;H2X 2S8;216000;254880;388800;390420
ON;Concord;L4K 3E2;604800;604800;0;0
ON;Toronto;M1S 1V2;160200;194220;444600;478620
ON;Mississauga;L5T 1A6;405000;584820;199800;379620
ON;Thornhill;L4J 2J6;201600;258300;403200;412920
ON;Thornhill;L3T 5Z2;263700;369000;341100;458100
ON;Toronto;M5A 1S7;262800;570600;342000;448920
QC;Montréal;H3A 1G6;315000;374940;289800;349740
AB;Calgary;T1Y 6Y7;288000;447479;316800;438120
AB;Calgary;T2E 7Y5;525600;596880;79200;150480
ON;Mississauga;L5B 4C1;336600;429120;268200;366839
ON;Toronto;M1V 0C7;302400;406439;302400;467999
ON;Toronto;M1H 1R2;270000;270000;334800;334800
ON;Toronto;M5C 2R1;179100;246960;425700;508860
AB;Calgary;T3A 1Z6;352800;414360;252000;371879
ON;Toronto;M5B 1G3;216000;375120;388800;520560
ON;Vaughan;L4J 8X9;344700;476730;260100;392130
PA;Sturgeon;15082;219600;219600;385200;385200
OH;Macedonia;44067;291150;334350;313650;377325
ON;Scarborough;M1P 2X9;223200;223200;381600;381600
ON;Markham;L3R 0J5;291600;382679;313200;385200
ON;Etobicoke;M9V 1A6;241200;263880;363600;386280
ON;Etobicoke;M8Z 1N5;253800;316980;351000;370440
QC;Dorval;H9S 1B3;263700;303390;341100;380790
ON;Thornhill;L3T 1R8;178200;178200;426600;426600
ON;Markham;L3R 9S1;266400;297000;338400;353700
ON;Toronto;M3B 2T3;252000;320040;352800;417600
AB;Calgary;T2K 3K2;256500;353519;348300;410220
AB;Calgary;T3E 4T4;604800;604800;0;0
ON;Vaughan;L4J 6X3;237600;237600;367200;367200
ON;Richmond Hill;L4C 0M5;300600;349020;304200;358740
ON;Toronto;M4S 1V6;378000;378000;226800;226800
ON;Newmarket;L3Y 2N9;331200;331200;273600;273600
ON;Toronto;M4P 2E7;250200;322110;354600;452655
ON;Ajax;L1S;327600;372960;277200;390599
AB;Calgary;T2M 0K3;302400;574560;302400;393119
ON;Toronto;M5E 2A1;219600;234180;385200;394920
ON;Whitby;L1N 9S2;313200;581040;291600;359639
ON;Scarborough;M1L 2M3;241200;247680;363600;392760
ON;Toronto;M5R 3R9;194400;303840;410400;410400
ON;Richmond Hill;L4E 0W5;284400;562679;320400;467099
ON;Mississauga;L5G 1E3;182700;333000;422100;434700
ON;Scarborough;M1R 2Z4;212400;314460;392400;460800
QC;Rosemère;J7A 1J4;228600;228600;376200;376200
OH;Bainbridge;44023;273600;435600;331200;497879
QC;Montréal;H2T 1R6;235800;359640;369000;498959
ON;Toronto;M5M 4A3;107100;146790;497700;537390
AB;Calgary;T2R 1J8;266400;266400;338400;338400
ON;Toronto;M5A 2K7;155700;261719;449100;492390
AB;Calgary;T2K 6H9;315000;347040;289800;376920
ON;Toronto;M5V 3P5;234000;400859;370800;446940
QC;LaSalle;H8N 2J4;360000;360000;244800;244800
ON;Toronto;M1P 2X8;304200;304200;300600;300600
ON;Toronto;M6J 1V9;187200;225360;417600;471600
ON;Toronto;M6J 1H3;212400;354240;392400;561779
ON;Toronto;M2K 1E6;244800;309600;360000;410220
ON;Toronto;M5C 1K9;180000;355590;424800;472365
AB;Calgary;T2A 6X7;241200;276840;363600;399240
ON;Richmond Hill;L4C 8S7;277200;351675;327600;432675
ON;Toronto;M4L 1C3;153000;165060;451800;480690
NV;Henderson;89016;286200;300780;318600;333180
ON;Toronto;M5V 3X3;266400;379799;338400;484200
QC;Lasalle;H8R 1Y9;378000;378000;226800;226800
AB;Calgary;T3B 0N3;266400;363600;338400;466560
ON;Toronto;M4C 2L1;226800;226800;378000;378000
AB;Calgary;T3A 5R8;213300;340920;391500;454950
QC;Montréal;H3B 1R2;223200;223200;381600;381600
ON;Toronto;M4Y 1Z2;237600;308700;367200;418770
QC;Sainte-Anne-de-Bellevue;H9X 1M4;226800;283500;378000;413640
AB;Calgary;T2E 8S4;232200;232200;372600;372600
QC;Montréal;H1W 1S7;284400;339479;320400;401400
QC;Montréal;H2S 2S4;172800;249840;432000;499860
ON;Toronto;M6G 3T8;268200;286020;336600;354420
ON;Mississauga;L5R 3X9;264600;335160;340200;386640
ON;Toronto;M6A 2T7;334800;334800;270000;270000
QC;Greenfield Park;J4K 2Y6;302400;302400;302400;302400
PA;Tarentum;15084;322200;530905;282600;421042
NV;Henderson;89113;280800;293760;324000;336960
QC;Montréal;H3C 1V8;604800;604800;0;0
ON;Brampton;L6Y 0P6;270000;282960;334800;357480
PA;Leetsdale;15056;248400;359460;356400;446850
QC;Montréal;H3B 1B8;478800;478800;126000;126000
ON;Ajax;L1T 4V9;241200;241200;363600;363600
AB;Calgary;T3H 5M6;212400;278820;392400;418320
ON;Etobicoke;M9W 5E8;291600;346680;313200;368280
QC;Montréal;H1Y 1W9;246600;246600;358200;358200
QC;Montréal;H2L 3M2;208800;208800;396000;396000
ON;Toronto;M6E 2W2;279000;335700;325800;382500
QC;Montréal;H2J 1Z6;295200;304920;309600;332280
AB;Calgary;T2W 3E5;244800;283680;360000;412920
ON;Richmond Hill;L4C 0A8;240300;261180;364500;472589
ON;Toronto;M4L 2C2;153000;161100;451800;459900
ON;Pickering;L1Y 1C6;369000;369000;235800;235800
ON;Toronto;M4K 3L1;604800;604800;0;0
AB;Calgary;T2T 3T9;237600;284400;367200;449280
ON;Richmond Hill;L4S 1L7;253800;253800;351000;351000
QC;Montréal;H2W 1T7;289800;289800;315000;315000
AB;Calgary;T2M;604800;604800;0;395279
ON;Brampton;L6T 5A9;205200;205200;399600;399600
AB;Calgary;T2P 0Z1;189000;281340;415800;443340
ON;Toronto;M4S 2N2;253800;290790;351000;458100
AB;Calgary;T2M 4L2;604800;604800;0;342719
ON;Aurora;L4G 3V6;171000;195300;433800;458100
AB;Calgary;T4A 0P7;144000;144000;460800;460800
AB;Calgary;T2A 6K1;205200;208440;399600;402840
ON;Toronto;M6A 2Y6;205200;208440;399600;402840
NV;Las Vegas;89193;201600;514079;403200;458100
QC;Montreal;H3J 1M3;203400;203400;401400;401400
ON;Toronto;M6C 3Z9;264600;305100;340200;380700
ON;Richmond Hill;L4B 1E4;604800;604800;0;0
ON;Toronto;M5S 1W5;260100;389970;344700;405630
QC;Westmount;H3Z 1H1;259200;317520;345600;413280
QC;Montréal;H4B 1V2;288000;288000;316800;316800
ON;Toronto;M5A 1T1;214200;310679;390600;538200
AB;Calgary;T3K 0B3;316800;372870;288000;425699
QC;Verdun;H4G 1V3;271800;366120;333000;448740
QC;Montréal;H1R 3W6;277200;277200;327600;327600
ON;Toronto;M6P 0A1;219600;354059;385200;450000
ON;Mississauga;L5A 2G9;270000;342000;334800;344250
ON;Whitby;L1N;270000;289440;334800;403200
AB;Calgary;T2S 1G9;232200;341640;372600;405539
QC;Montréal;H2R 2X2;277200;277200;327600;327600
AB;Calgary;T2J 0P7;381600;403200;223200;308880
AZ;Glendale;85038;190800;190800;414000;414000
QC;Verdun;H4G 1W8;108000;108000;496800;496800
ON;Toronto;M6P 2A6;190800;190800;414000;414000
AB;Calgary;T2G 1R1;176400;176400;428400;428400
ON;Toronto;M1V 5M3;397800;506340;207000;315540
AB;Calgary;T3B 0M7;604800;604800;0;0
NV;N Las Vegas;89108;144000;144000;460800;460800
ON;Toronto;M4E 1E8;226800;354959;378000;446760
AB;Calgary;T2W 1E8;225900;369270;378900;430470
ON;Toronto;M6K 3P6;170100;332010;434700;517590
ON;Mississauga;L5B 1H9;277200;426239;327600;343800
QC;Montréal;H3G 2J2;243000;270900;361800;504900
ON;Maple;L6A 1Y5;183600;219240;421200;456840
ON;Scarborough;M1N 1T8;302400;336419;302400;360719
ON;Toronto;M5V 1M3;262800;379440;342000;454320
ON;Toronto;M4E 1T3;240300;268110;364500;455039
QC;Montréal;H2Y 2H1;286200;287820;318600;325080
ON;Woodbridge;L4H 0A8;192600;242820;412200;462420
AB;Calgary;T2E 2V4;210600;215460;394200;399060
AB;Calgary;T2T 1Z7;198900;284580;405900;453352
ON;Richmond Hill;L4C 9M9;224100;324269;380700;435420
ON;Markham;L3T 6K6;245700;296730;359100;410130
ON;Toronto;M5S 1X2;292500;389880;312300;490500
ON;Toronto;M6R 2K3;230400;295920;374400;454320
ON;Toronto;M6K 3H6;342000;342000;262800;262800
ON;Toronto;M6R 2L6;266400;302400;338400;434880
ON;Etobicoke;M9V 2X5;264600;264600;340200;340200
ON;Mississauga;L5L 1X1;187200;196920;417600;427320
QC;Montréal;H2L 3J3;194400;194400;410400;410400
ON;Newmarket;L3Y 2E9;205200;270000;399600;432000
AB;Calgary;T1Y 6M6;264600;341280;340200;386640
ON;Toronto;M6C 1A3;223200;292679;381600;441900
ON;Toronto;M5S 1G7;239400;257220;365400;507960
QC;Verdun;H4H 1L2;313200;313200;291600;291600
AB;Calgary;T2N 3P4;178200;244800;426600;446850
ON;Toronto;M5G 1H7;237600;237600;367200;367200
ON;Newmarket;L3Y 8W3;246600;345420;358200;386640
AB;Calgary;T2V 0E4;178200;183060;426600;431460
AB;Calgary;T2J 5R8;253800;281340;351000;378540
ON;Toronto;M5P 3M2;433800;433800;171000;171000
AB;Calgary;T2G 4E6;180000;212400;424800;457200
ON;Toronto;M6K 1T9;194400;267930;410400;492300
ON;Toronto;M9W 6N5;283500;287550;321300;325350
QC;Laval;H7T 2Y5;270000;305640;334800;440100
ON;Toronto;M4Y 2C9;268200;380160;336600;432360
ON;Mississauga;L4W 1A4;210600;210600;394200;394200
QC;Laval;H7W 2G8;282600;300420;322200;340020
QC;Montreal;H2X 2H6;293400;330660;311400;348660
NV;Paradise;89109;302400;350640;302400;338400
NC;Charlotte;28236;295200;295200;309600;309600
OH;Cleveland;44116;169200;197820;435600;530010
ON;Toronto;M2N 7A1;244800;459809;360000;434340
ON;Toronto;M4E 1C9;302400;328319;302400;315360
ON;Toronto;M6K 3N6;261000;410579;343800;426059
ON;Toronto;M6S 3H3;106200;106200;498600;498600
AB;Calgary;T2C 4T5;190800;190800;414000;414000
QC;Montréal;H3T 1X5;403200;403200;201600;201600
ON;Aurora;L4G 6H9;133200;133200;471600;471600
QC;Longueuil;J4H 1E5;232200;266220;372600;406620
ON;Markham;L3R 2G5;251100;273960;353700;430109
ON;Toronto;M5T 1S8;270000;559440;334800;432720
ON;Markham;L3T 6G7;200700;225810;404100;429210
ON;Scarborough;M1V 5P7;280800;280800;324000;333720
ON;Markham;L3R 2N8;235800;340829;369000;468629
QC;Montréal;H2L 3L7;208800;293040;396000;480240
QC;Montréal;H3H 1V4;198000;198000;406800;406800
ON;North York;M3J 2R8;187200;355679;417600;440280
ON;Toronto;M3K 2A7;115200;154080;489600;528480
ON;Stouffville;L4A 7X5;208800;527039;396000;478799
ON;Toronto;M4Y 1K9;178200;290520;426600;459900
QC;Montréal;H2L 1R3;154800;154800;450000;450000
AB;Calgary;T2G 5E8;216000;322560;388800;505440
ON;Vaughan;L4K 5X7;192600;192600;412200;412200
ON;Mississauga;L5N 7L7;248400;317970;356400;400680
ON;Toronto;M6H 1N9;262800;330300;342000;414900
ON;Toronto;M1H 1B2;300600;311940;304200;315540
ON;Toronto;M1L;218700;278100;386100;470700
ON;Brampton;L6R 0A3;237600;273240;367200;402840
AB;Calgary;T2H 0A2;160200;160200;444600;444600
NC;Charlotte;28256;129600;129600;475200;475200
ON;Toronto;M9N 2S9;244800;244800;360000;360000
AB;Calgary;T2S 1H3;293400;293400;311400;311400
ON;Markham;L3P 7R1;228600;236700;376200;384300
GA;Las Vegas;89146;252000;252000;352800;352800
QC;Montréal;H2J 2K9;233100;331560;371700;400680
QC;Montréal;H3A 2K2;172800;185760;432000;530820
ON;Toronto;M5P 2W2;162000;162000;442800;442800
OH;Euclid;44119;293400;581760;311400;425880
ON;Toronto;M4C;302400;544319;302400;552960
QC;Anjou;H1J 3C3;604800;604800;0;0
ON;Toronto;M6H 1L6;302400;362879;302400;410400
ON;Toronto;M5R 3H3;173700;215010;431100;472410
ON;Etobicoke;M8Y 2R3;234000;234000;370800;370800
AB;Calgary;T2P 0E7;163800;188640;441000;481680
ON;Toronto;M6C 2C1;216000;248400;388800;498960
NC;Mooresville;28123;604800;604800;0;0
WI;SUN PRAIRIE;53590;144000;144000;460800;460800
ON;Toronto;M5V 2P5;190800;234540;414000;456120
ON;Whitby;L1R 3H8;307800;534239;297000;372780
ON;Toronto;M4C 1M9;354600;552600;250200;378450
ON;Toronto;M5S 1Y3;280800;430919;324000;423360
ON;Toronto;M4V 1L5;157500;161550;447300;451350
QC;Montréal;H2W 1P3;133200;133200;471600;471600
ON;Toronto;M5V 2A7;273600;301005;331200;417510
ON;Toronto;M5H 3V5;196200;196200;408600;408600
QC;Montréal;H2X 2X3;325800;325800;279000;279000
ON;Toronto;M4L;294300;317790;310500;333990
QC;Anjou;H1M 3M4;248400;248400;356400;356400
ON;Scarborough;M1P 2Z6;262800;463679;342000;435960
OH;Cuyohoga Falls;44313;244800;244800;360000;360000
ON;Etobicoke;M8Z 5G3;230400;230400;374400;374400
ON;Mississauga;L5W;106200;106200;498600;498600
QC;Pierrefonds;H8Y 1X3;140400;140400;464400;464400
ON;Oakville;L6H 7P4;284400;320400;320400;453600
ON;Toronto;M2N 5R5;243000;273780;361800;392580
ON;Markham;L3R 6E4;283500;358920;321300;407429
QC;Montréal;H3K 1A4;216000;216000;388800;388800
QC;Île-des-Soeurs;H3E 2B5;226800;226800;378000;378000
ON;Toronto;M6P 3N2;225000;304380;379800;459180
AB;Calgary;T2C 3H8;604800;604800;0;0
QC;Montréal;H2W 1G7;388800;388800;216000;216000
ON;North York;M3J 2K8;180000;180000;424800;424800
QC;Montréal;H4A 1E7;256500;257310;348300;349110
QC;Saint-Bruno;J3V 6H1;349200;349200;255600;255600
PA;Mt. Washington;15211;163800;163800;441000;441000
QC;Montréal;H2X 1K1;273600;273600;331200;331200
ON;North York;M2K 1C4;388800;388800;216000;216000
ON;Toronto;M6E 1C7;378000;446040;226800;294840
ON;Mississauga;L4Y;297000;369900;307800;380700
AZ;Goodyear;85355;232200;232200;372600;372600
AB;Calgary;T2A 5Z5;318600;394740;286200;404459
ON;Markham;L3R 6L3;201600;263160;403200;429120
QC;Montréal;H3B;241200;368819;363600;456120
ON;Toronto;M2J 5B3;190800;194040;414000;417240
QC;Saint-Hubert;J3Y 7P5;257400;271980;347400;361980
AB;Chestermere;T1X 0A9;302400;574560;302400;383399
QC;Montréal;H2T 1A8;257400;291420;347400;381420
OH;Painesville;44094;322200;322200;282600;282600
NV;Henderson;89009;180000;393119;424800;471600
ON;Mississauga;L5G 1E7;252000;252000;352800;352800
ON;Toronto;M6K 1T6;158400;228779;446400;458640
ON;Toronto;M4L 1Z1;185400;290700;419400;427500
QC;Montréal;H3G 1Z2;237600;351719;367200;453599
ON;Toronto;M5G 2K2;304200;378720;300600;432000
ON;Ajax;L1S 2B8;230400;333900;374400;424800
ON;Toronto;M4C 3G4;277200;298800;327600;413280
AZ;Phoenix;85310;279000;604800;325800;423765
ON;Unionville;L3R 2G7;126000;161640;478800;514440
AB;Airdrie;T4B 3G5;221400;274860;383400;436860
AZ;Scottsdale;85271;259200;570240;345600;345600
OH;Olmsted Township;44138;403200;569520;201600;362160
ON;Toronto;M5B 2L7;282600;324045;322200;406304
QC;La Prairie;J5R 2L8;264600;264600;340200;340200
ON;Mississauga;L5A 1X5;229500;276390;375300;448200
QC;Montréal;H2S 1T4;255600;255600;349200;349200
AB;Calgary;T2G 1Z5;216000;216000;388800;388800
ON;Toronto;M8Z 6A4;234000;282600;370800;426960
AB;Calgary;T2M 0H6;165600;293760;439200;463680
ON;Brampton;L6W 1T4;261000;328590;343800;419040
ON;Brampton;L6S 0B8;297000;354960;307800;385920
QC;Montréal;H3H 1E4;331200;403200;273600;391500
QC;Beaconsfield;H9W 2E4;164700;164700;440100;440100
ON;Toronto;M5X 1E2;189000;245700;415800;432000
QC;Montréal;H2S 1J9;403200;403200;201600;201600
ON;Toronto;M5G 1C6;282600;396629;322200;384210
ON;Richmond Hill;L4C 9V4;284400;320040;320400;359640
ON;Vaughan;L4J 8A1;167400;220860;437400;490860
ON;Vaughan;L6A 0A5;316800;316800;288000;359279
ON;North York;M5M 1M1;221400;221400;383400;383400
ON;Toronto;M5V 1V6;117900;327600;486900;586800
ON;Toronto;M5J 2E9;163800;163800;441000;441000
ON;Toronto;M1H 3C7;259200;259200;345600;345600
QC;Montréal;H1W 1R4;260100;265770;344700;350370
ON;Etobicoke;M9P 3B6;230400;355500;374400;446400
